"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"lm","Linear regression",1,136,0.807894736842105,2000,400,0.0055,1,0.0075,1,0.0095,1,0.0015,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.000750000000000028,-0.001,0.001,-0.003
"lm","Linear regression",1,136,0.853947368421053,2000,400,0.0055,1,0.0075,1,0.0095,1,0.0015,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.000750000000000028,-0.001,0.001,-0.003
"lm","Linear regression",1,136,0.9,2000,400,0.0055,1,0.0075,1,0.0095,1,0.0015,1,0.00275000000000003,0.00375000000000003,0.00475000000000003,0.000750000000000028,-0.001,0.001,-0.003
"lm","Linear regression",1,169,0.025,2000,400,0.006,0.0125,0.008,0.0125,0.008,0.0125,0,0,0.49675,0.49775,0.49775,0.5,-0.001,0,0.00224999999999997
"lm","Linear regression",1,169,0.0710526315789474,2000,400,0.006,0.0225,0.008,0.025,0.008,0.025,0.031,0.065,0.49175,0.4915,0.4915,0.483,0.000250000000000028,0,-0.00850000000000001
"lm","Linear regression",1,169,0.117105263157895,2000,400,0.006,0.14,0.008,0.16,0.008,0.1675,0.052,0.38,0.433,0.424,0.42025,0.336,0.00900000000000001,-0.00374999999999998,-0.088
"lm","Linear regression",1,169,0.163157894736842,2000,400,0.006,0.2425,0.008,0.2675,0.008,0.2825,0.046,0.4875,0.38175,0.37025,0.36275,0.27925,0.0115000000000001,-0.00749999999999995,-0.091
"lm","Linear regression",1,169,0.209210526315789,2000,400,0.006,0.425,0.008,0.4725,0.008,0.4825,0.035,0.7125,0.2905,0.26775,0.26275,0.16125,0.0227499999999999,-0.005,-0.1065
"lm","Linear regression",1,169,0.255263157894737,2000,400,0.006,0.6675,0.008,0.7025,0.008,0.725,0.027,0.835,0.16925,0.15275,0.1415,0.096,0.0165,-0.01125,-0.05675
"lm","Linear regression",1,169,0.301315789473684,2000,400,0.006,0.82,0.008,0.865,0.008,0.865,0.022,0.925,0.093,0.0715,0.0715,0.0485,0.0215,0,-0.023
"lm","Linear regression",1,169,0.347368421052632,2000,400,0.006,0.95,0.008,0.9575,0.008,0.9625,0.0155,0.9775,0.028,0.02525,0.02275,0.019,0.00275000000000003,-0.0025,-0.00624999999999998
"lm","Linear regression",1,169,0.393421052631579,2000,400,0.006,0.9675,0.008,0.97,0.008,0.97,0.0125,0.9775,0.01925,0.019,0.019,0.0175,0.000249999999999972,0,-0.00150000000000006
"lm","Linear regression",1,169,0.439473684210526,2000,400,0.006,0.9975,0.008,0.9975,0.008,0.9975,0.01,0.9975,0.00424999999999998,0.00524999999999998,0.00524999999999998,0.00624999999999998,-0.001,0,0.001
"lm","Linear regression",1,169,0.485526315789474,2000,400,0.006,1,0.008,1,0.008,1,0.008,1,0.003,0.004,0.004,0.004,-0.001,0,0
"lm","Linear regression",1,169,0.531578947368421,2000,400,0.006,1,0.008,1,0.008,1,0.0065,1,0.003,0.004,0.004,0.00324999999999998,-0.001,0,-0.000750000000000028
"lm","Linear regression",1,169,0.577631578947368,2000,400,0.006,1,0.008,1,0.008,1,0.005,1,0.003,0.004,0.004,0.00249999999999995,-0.001,0,-0.00150000000000006
"lm","Linear regression",1,169,0.623684210526316,2000,400,0.006,1,0.008,1,0.008,1,0.0045,1,0.003,0.004,0.004,0.00224999999999997,-0.001,0,-0.00175000000000003
"lm","Linear regression",1,169,0.669736842105263,2000,400,0.006,1,0.008,1,0.008,1,0.003,1,0.003,0.004,0.004,0.00149999999999995,-0.001,0,-0.00250000000000006
"lm","Linear regression",1,169,0.71578947368421,2000,400,0.006,1,0.008,1,0.008,1,0.002,1,0.003,0.004,0.004,0.001,-0.001,0,-0.003
"lm","Linear regression",1,169,0.761842105263158,2000,400,0.006,1,0.008,1,0.008,1,0.001,1,0.003,0.004,0.004,0.000499999999999945,-0.001,0,-0.00350000000000006
"lm","Linear regression",1,169,0.807894736842105,2000,400,0.006,1,0.008,1,0.008,1,0.001,1,0.003,0.004,0.004,0.000499999999999945,-0.001,0,-0.00350000000000006
"lm","Linear regression",1,169,0.853947368421053,2000,400,0.006,1,0.008,1,0.008,1,0.001,1,0.003,0.004,0.004,0.000499999999999945,-0.001,0,-0.00350000000000006
"lm","Linear regression",1,169,0.9,2000,400,0.006,1,0.008,1,0.008,1,0.001,1,0.003,0.004,0.004,0.000499999999999945,-0.001,0,-0.00350000000000006
"lm","Linear regression",1,210,0.025,2000,400,0.003,0.01,0.0035,0.01,0.0045,0.01,0,0,0.4965,0.49675,0.49725,0.5,-0.000250000000000083,0.000499999999999945,0.00324999999999998
"lm","Linear regression",1,210,0.0710526315789474,2000,400,0.003,0.04,0.0035,0.0425,0.0045,0.0425,0.0325,0.1275,0.4815,0.4805,0.481,0.4525,0.00099999999999989,0.000499999999999945,-0.028
"lm","Linear regression",1,210,0.117105263157895,2000,400,0.003,0.145,0.0035,0.15,0.0045,0.155,0.0425,0.3575,0.429,0.42675,0.42475,0.3425,0.00224999999999992,-0.00200000000000006,-0.08425
"lm","Linear regression",1,210,0.163157894736842,2000,400,0.003,0.29,0.0035,0.31,0.0045,0.3175,0.0355,0.53,0.3565,0.34675,0.3435,0.25275,0.00974999999999993,-0.00325000000000003,-0.094
"lm","Linear regression",1,210,0.209210526315789,2000,400,0.003,0.57,0.0035,0.59,0.0045,0.605,0.025,0.795,0.2165,0.20675,0.19975,0.115,0.00974999999999993,-0.00700000000000006,-0.0917500000000001
"lm","Linear regression",1,210,0.255263157894737,2000,400,0.003,0.7925,0.0035,0.8075,0.0045,0.81,0.0145,0.9175,0.10525,0.098,0.09725,0.0485,0.00724999999999992,-0.000750000000000084,-0.0495
"lm","Linear regression",1,210,0.301315789473684,2000,400,0.003,0.9125,0.0035,0.915,0.0045,0.9225,0.01,0.96,0.04525,0.04425,0.041,0.025,0.000999999999999945,-0.00325000000000003,-0.01925
"lm","Linear regression",1,210,0.347368421052632,2000,400,0.003,0.9875,0.0035,0.9875,0.0045,0.9875,0.0085,0.9875,0.00774999999999992,0.00800000000000001,0.00849999999999995,0.0105,-0.000250000000000083,0.000499999999999945,0.00249999999999995
"lm","Linear regression",1,210,0.393421052631579,2000,400,0.003,0.9925,0.0035,0.995,0.0045,0.995,0.0055,0.995,0.00524999999999992,0.00425000000000003,0.00474999999999998,0.00525000000000003,0.00099999999999989,0.000499999999999945,0.001
"lm","Linear regression",1,210,0.439473684210526,2000,400,0.003,1,0.0035,1,0.0045,1,0.0045,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.00224999999999997,-0.000250000000000083,0.000499999999999945,0.000499999999999945
"lm","Linear regression",1,210,0.485526315789474,2000,400,0.003,1,0.0035,1,0.0045,1,0.003,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.00149999999999995,-0.000250000000000083,0.000499999999999945,-0.000250000000000083
"lm","Linear regression",1,210,0.531578947368421,2000,400,0.003,1,0.0035,1,0.0045,1,0.003,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.00149999999999995,-0.000250000000000083,0.000499999999999945,-0.000250000000000083
"lm","Linear regression",1,210,0.577631578947368,2000,400,0.003,1,0.0035,1,0.0045,1,0.0025,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.00124999999999997,-0.000250000000000083,0.000499999999999945,-0.000500000000000056
"lm","Linear regression",1,210,0.623684210526316,2000,400,0.003,1,0.0035,1,0.0045,1,0.0025,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.00124999999999997,-0.000250000000000083,0.000499999999999945,-0.000500000000000056
"lm","Linear regression",1,210,0.669736842105263,2000,400,0.003,1,0.0035,1,0.0045,1,0.002,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.001,-0.000250000000000083,0.000499999999999945,-0.000750000000000028
"lm","Linear regression",1,210,0.71578947368421,2000,400,0.003,1,0.0035,1,0.0045,1,0.002,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.001,-0.000250000000000083,0.000499999999999945,-0.000750000000000028
"lm","Linear regression",1,210,0.761842105263158,2000,400,0.003,1,0.0035,1,0.0045,1,0.0015,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.000750000000000028,-0.000250000000000083,0.000499999999999945,-0.001
"lm","Linear regression",1,210,0.807894736842105,2000,400,0.003,1,0.0035,1,0.0045,1,0.001,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.000499999999999945,-0.000250000000000083,0.000499999999999945,-0.00125000000000008
"lm","Linear regression",1,210,0.853947368421053,2000,400,0.003,1,0.0035,1,0.0045,1,0.001,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.000499999999999945,-0.000250000000000083,0.000499999999999945,-0.00125000000000008
"lm","Linear regression",1,210,0.9,2000,400,0.003,1,0.0035,1,0.0045,1,0.001,1,0.00149999999999995,0.00175000000000003,0.00224999999999997,0.000499999999999945,-0.000250000000000083,0.000499999999999945,-0.00125000000000008
"lm","Linear regression",1,261,0.025,2000,400,0.006,0.0025,0.006,0.0025,0.0065,0.0025,5e-04,0,0.50175,0.50175,0.502,0.50025,0,0.000249999999999972,-0.00150000000000006
"lm","Linear regression",1,261,0.0710526315789474,2000,400,0.006,0.0325,0.006,0.035,0.0065,0.0375,0.043,0.1725,0.48675,0.4855,0.4845,0.43525,0.00125000000000003,-0.001,-0.05025
"lm","Linear regression",1,261,0.117105263157895,2000,400,0.006,0.165,0.006,0.165,0.0065,0.1675,0.046,0.455,0.4205,0.4205,0.4195,0.2955,0,-0.001,-0.125
"lm","Linear regression",1,261,0.163157894736842,2000,400,0.006,0.4325,0.006,0.4525,0.0065,0.4575,0.035,0.6875,0.28675,0.27675,0.2745,0.17375,0.01,-0.00225000000000003,-0.103
"lm","Linear regression",1,261,0.209210526315789,2000,400,0.006,0.71,0.006,0.71,0.0065,0.7175,0.0225,0.855,0.148,0.148,0.1445,0.08375,0,-0.00350000000000006,-0.06425
"lm","Linear regression",1,261,0.255263157894737,2000,400,0.006,0.8925,0.006,0.8925,0.0065,0.8925,0.0145,0.95,0.05675,0.05675,0.057,0.03225,0,0.000249999999999972,-0.0245
"lm","Linear regression",1,261,0.301315789473684,2000,400,0.006,0.9725,0.006,0.975,0.0065,0.975,0.0105,0.98,0.01675,0.0155,0.01575,0.01525,0.00124999999999997,0.000249999999999972,-0.000250000000000028
"lm","Linear regression",1,261,0.347368421052632,2000,400,0.006,0.9975,0.006,0.9975,0.0065,1,0.0075,1,0.00424999999999998,0.00424999999999998,0.00324999999999998,0.00375000000000003,0,-0.001,-0.000499999999999945
"lm","Linear regression",1,261,0.393421052631579,2000,400,0.006,1,0.006,1,0.0065,1,0.0065,1,0.003,0.003,0.00324999999999998,0.00324999999999998,0,0.000249999999999972,0.000249999999999972
"lm","Linear regression",1,261,0.439473684210526,2000,400,0.006,1,0.006,1,0.0065,1,0.005,1,0.003,0.003,0.00324999999999998,0.00249999999999995,0,0.000249999999999972,-0.000500000000000056
"lm","Linear regression",1,261,0.485526315789474,2000,400,0.006,1,0.006,1,0.0065,1,0.0035,1,0.003,0.003,0.00324999999999998,0.00175000000000003,0,0.000249999999999972,-0.00124999999999997
"lm","Linear regression",1,261,0.531578947368421,2000,400,0.006,1,0.006,1,0.0065,1,0.0035,1,0.003,0.003,0.00324999999999998,0.00175000000000003,0,0.000249999999999972,-0.00124999999999997
"lm","Linear regression",1,261,0.577631578947368,2000,400,0.006,1,0.006,1,0.0065,1,0.0035,1,0.003,0.003,0.00324999999999998,0.00175000000000003,0,0.000249999999999972,-0.00124999999999997
"lm","Linear regression",1,261,0.623684210526316,2000,400,0.006,1,0.006,1,0.0065,1,0.002,1,0.003,0.003,0.00324999999999998,0.001,0,0.000249999999999972,-0.002
"lm","Linear regression",1,261,0.669736842105263,2000,400,0.006,1,0.006,1,0.0065,1,0.0015,1,0.003,0.003,0.00324999999999998,0.000750000000000028,0,0.000249999999999972,-0.00224999999999997
"lm","Linear regression",1,261,0.71578947368421,2000,400,0.006,1,0.006,1,0.0065,1,0.001,1,0.003,0.003,0.00324999999999998,0.000499999999999945,0,0.000249999999999972,-0.00250000000000006
"lm","Linear regression",1,261,0.761842105263158,2000,400,0.006,1,0.006,1,0.0065,1,0.001,1,0.003,0.003,0.00324999999999998,0.000499999999999945,0,0.000249999999999972,-0.00250000000000006
"lm","Linear regression",1,261,0.807894736842105,2000,400,0.006,1,0.006,1,0.0065,1,0.001,1,0.003,0.003,0.00324999999999998,0.000499999999999945,0,0.000249999999999972,-0.00250000000000006
"lm","Linear regression",1,261,0.853947368421053,2000,400,0.006,1,0.006,1,0.0065,1,0.001,1,0.003,0.003,0.00324999999999998,0.000499999999999945,0,0.000249999999999972,-0.00250000000000006
"lm","Linear regression",1,261,0.9,2000,400,0.006,1,0.006,1,0.0065,1,0.001,1,0.003,0.003,0.00324999999999998,0.000499999999999945,0,0.000249999999999972,-0.00250000000000006
"lm","Linear regression",1,324,0.025,2000,400,0.0065,0.0125,0.0055,0.0075,0.0055,0.01,0,0,0.497,0.499,0.49775,0.5,-0.00200000000000006,-0.00125000000000003,0.000999999999999945
"lm","Linear regression",1,324,0.0710526315789474,2000,400,0.0065,0.0675,0.0055,0.0675,0.0055,0.0675,0.0415,0.245,0.4695,0.469,0.469,0.39825,0.000499999999999945,0,-0.07075
"lm","Linear regression",1,324,0.117105263157895,2000,400,0.0065,0.24,0.0055,0.235,0.0055,0.2375,0.038,0.4975,0.38325,0.38525,0.384,0.27025,-0.00200000000000006,-0.00125000000000003,-0.115
"lm","Linear regression",1,324,0.163157894736842,2000,400,0.0065,0.55,0.0055,0.54,0.0055,0.545,0.026,0.7975,0.22825,0.23275,0.23025,0.11425,-0.00450000000000006,-0.0025,-0.1185
"lm","Linear regression",1,324,0.209210526315789,2000,400,0.0065,0.8475,0.0055,0.845,0.0055,0.845,0.021,0.915,0.0795,0.08025,0.08025,0.0529999999999999,-0.000750000000000084,0,-0.0272500000000001
"lm","Linear regression",1,324,0.255263157894737,2000,400,0.0065,0.9625,0.0055,0.96,0.0055,0.9625,0.0145,0.9725,0.022,0.02275,0.0215,0.021,-0.000750000000000084,-0.00125000000000003,-0.00175000000000008
"lm","Linear regression",1,324,0.301315789473684,2000,400,0.0065,0.9925,0.0055,0.9925,0.0055,0.9925,0.0095,0.9975,0.00699999999999995,0.00650000000000001,0.00650000000000001,0.006,0.000499999999999945,0,-5e-04
"lm","Linear regression",1,324,0.347368421052632,2000,400,0.0065,1,0.0055,1,0.0055,1,0.009,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.00449999999999995,0.000499999999999945,0,0.00174999999999992
"lm","Linear regression",1,324,0.393421052631579,2000,400,0.0065,1,0.0055,1,0.0055,1,0.0055,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.00275000000000003,0.000499999999999945,0,0
"lm","Linear regression",1,324,0.439473684210526,2000,400,0.0065,1,0.0055,1,0.0055,1,0.004,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.002,0.000499999999999945,0,-0.000750000000000028
"lm","Linear regression",1,324,0.485526315789474,2000,400,0.0065,1,0.0055,1,0.0055,1,0.0015,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.000750000000000028,0.000499999999999945,0,-0.002
"lm","Linear regression",1,324,0.531578947368421,2000,400,0.0065,1,0.0055,1,0.0055,1,0.001,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.000499999999999945,0.000499999999999945,0,-0.00225000000000009
"lm","Linear regression",1,324,0.577631578947368,2000,400,0.0065,1,0.0055,1,0.0055,1,5e-04,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0.000249999999999972,0.000499999999999945,0,-0.00250000000000006
"lm","Linear regression",1,324,0.623684210526316,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.669736842105263,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.71578947368421,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.761842105263158,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.807894736842105,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.853947368421053,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,324,0.9,2000,400,0.0065,1,0.0055,1,0.0055,1,0,1,0.00324999999999998,0.00275000000000003,0.00275000000000003,0,0.000499999999999945,0,-0.00275000000000003
"lm","Linear regression",1,403,0.025,2000,400,0.005,0.025,0.004,0.0175,0.004,0.02,0.0015,0.005,0.49,0.49325,0.492,0.49825,-0.00325000000000009,-0.00125000000000003,0.005
"lm","Linear regression",1,403,0.0710526315789474,2000,400,0.005,0.095,0.004,0.09,0.004,0.09,0.04,0.285,0.455,0.457,0.457,0.3775,-0.00200000000000006,0,-0.0795
"lm","Linear regression",1,403,0.117105263157895,2000,400,0.005,0.3075,0.004,0.2775,0.004,0.285,0.0345,0.6175,0.34875,0.36325,0.3595,0.2085,-0.0145,-0.00374999999999992,-0.15475
"lm","Linear regression",1,403,0.163157894736842,2000,400,0.005,0.6375,0.004,0.615,0.004,0.6225,0.0215,0.8225,0.18375,0.1945,0.19075,0.0995,-0.01075,-0.00375000000000003,-0.095
"lm","Linear regression",1,403,0.209210526315789,2000,400,0.005,0.905,0.004,0.8875,0.004,0.89,0.0125,0.9525,0.0499999999999999,0.05825,0.057,0.03,-0.00825000000000009,-0.00125000000000003,-0.02825
"lm","Linear regression",1,403,0.255263157894737,2000,400,0.005,0.99,0.004,0.99,0.004,0.99,0.0075,0.995,0.00749999999999995,0.00700000000000001,0.00700000000000001,0.00625000000000003,0.000499999999999945,0,-0.000749999999999973
"lm","Linear regression",1,403,0.301315789473684,2000,400,0.005,1,0.004,1,0.004,1,0.0055,1,0.00249999999999995,0.002,0.002,0.00275000000000003,0.000499999999999945,0,0.000750000000000028
"lm","Linear regression",1,403,0.347368421052632,2000,400,0.005,1,0.004,1,0.004,1,0.005,1,0.00249999999999995,0.002,0.002,0.00249999999999995,0.000499999999999945,0,0.000499999999999945
"lm","Linear regression",1,403,0.393421052631579,2000,400,0.005,1,0.004,1,0.004,1,0.004,1,0.00249999999999995,0.002,0.002,0.002,0.000499999999999945,0,0
"lm","Linear regression",1,403,0.439473684210526,2000,400,0.005,1,0.004,1,0.004,1,0.0035,1,0.00249999999999995,0.002,0.002,0.00175000000000003,0.000499999999999945,0,-0.000249999999999972
"lm","Linear regression",1,403,0.485526315789474,2000,400,0.005,1,0.004,1,0.004,1,0.002,1,0.00249999999999995,0.002,0.002,0.001,0.000499999999999945,0,-0.001
"lm","Linear regression",1,403,0.531578947368421,2000,400,0.005,1,0.004,1,0.004,1,0.0015,1,0.00249999999999995,0.002,0.002,0.000750000000000028,0.000499999999999945,0,-0.00124999999999997
"lm","Linear regression",1,403,0.577631578947368,2000,400,0.005,1,0.004,1,0.004,1,0.001,1,0.00249999999999995,0.002,0.002,0.000499999999999945,0.000499999999999945,0,-0.00150000000000006
"lm","Linear regression",1,403,0.623684210526316,2000,400,0.005,1,0.004,1,0.004,1,0.001,1,0.00249999999999995,0.002,0.002,0.000499999999999945,0.000499999999999945,0,-0.00150000000000006
"lm","Linear regression",1,403,0.669736842105263,2000,400,0.005,1,0.004,1,0.004,1,0.001,1,0.00249999999999995,0.002,0.002,0.000499999999999945,0.000499999999999945,0,-0.00150000000000006
"lm","Linear regression",1,403,0.71578947368421,2000,400,0.005,1,0.004,1,0.004,1,0,1,0.00249999999999995,0.002,0.002,0,0.000499999999999945,0,-0.002
"lm","Linear regression",1,403,0.761842105263158,2000,400,0.005,1,0.004,1,0.004,1,0,1,0.00249999999999995,0.002,0.002,0,0.000499999999999945,0,-0.002
"lm","Linear regression",1,403,0.807894736842105,2000,400,0.005,1,0.004,1,0.004,1,0,1,0.00249999999999995,0.002,0.002,0,0.000499999999999945,0,-0.002
"lm","Linear regression",1,403,0.853947368421053,2000,400,0.005,1,0.004,1,0.004,1,0,1,0.00249999999999995,0.002,0.002,0,0.000499999999999945,0,-0.002
"lm","Linear regression",1,403,0.9,2000,400,0.005,1,0.004,1,0.004,1,0,1,0.00249999999999995,0.002,0.002,0,0.000499999999999945,0,-0.002
"lm","Linear regression",1,500,0.025,2000,400,0.0075,0.015,0.0055,0.015,0.006,0.015,0.006,0.015,0.49625,0.49525,0.4955,0.4955,0.001,0.000249999999999972,0.000249999999999972
"lm","Linear regression",1,500,0.0710526315789474,2000,400,0.0075,0.09,0.0055,0.0725,0.006,0.075,0.0455,0.3175,0.45875,0.4665,0.4655,0.364,-0.00774999999999998,-0.001,-0.1025
"lm","Linear regression",1,500,0.117105263157895,2000,400,0.0075,0.405,0.0055,0.365,0.006,0.3725,0.034,0.6475,0.30125,0.32025,0.31675,0.19325,-0.019,-0.00350000000000006,-0.127
"lm","Linear regression",1,500,0.163157894736842,2000,400,0.0075,0.8125,0.0055,0.8,0.006,0.8025,0.0225,0.9125,0.0975,0.10275,0.10175,0.055,-0.00524999999999998,-0.001,-0.04775
"lm","Linear regression",1,500,0.209210526315789,2000,400,0.0075,0.9725,0.0055,0.965,0.006,0.965,0.0135,0.9825,0.0175,0.02025,0.0205,0.0155,-0.00275000000000003,0.000249999999999972,-0.00475000000000003
"lm","Linear regression",1,500,0.255263157894737,2000,400,0.0075,0.995,0.0055,0.995,0.006,0.995,0.01,0.995,0.00625000000000003,0.00525000000000003,0.0055,0.00750000000000001,0.001,0.000249999999999972,0.00224999999999997
"lm","Linear regression",1,500,0.301315789473684,2000,400,0.0075,1,0.0055,1,0.006,1,0.0075,1,0.00375000000000003,0.00275000000000003,0.003,0.00375000000000003,0.001,0.000249999999999972,0.001
